	Energy	Entropy	Label
43871	0.17175391625000003	2.7314870185757063	F
43872	0.1698910375	2.7383351871155934	F
43873	0.17133925	2.743488851826663	F
43874	0.22744243125000002	2.4948652177372472	F
43875	0.17070254625	2.733764283768094	F
43876	0.14933620250000001	2.8587176901992026	F
43877	0.17021397375	2.7428748983487417	F
43878	0.15799307499999998	2.80456703886076	F
43879	0.15748663499999999	2.804770318235634	F
43880	0.1521126175	2.850740659494572	F
43881	0.173901955	2.7255568730259436	F
43882	0.1544153425	2.823525061495308	F
43883	0.1477788625	2.8648577454536692	F
43884	0.17002351875	2.7367252686497716	F
43885	0.17127842999999998	2.7409242743913973	F
43886	0.15168619375	2.8492722169318294	F
43887	0.152989325	2.848154428149409	F
43888	0.17179131375	2.7292044739312082	F
43889	0.25199518	2.4098030842572804	F
43890	0.17021328500000002	2.744477739021124	F
43891	0.17317932	2.7258029637723244	F
43892	0.1507501	2.849032861744012	F
43893	0.15565677	2.8197283922684457	F
43894	0.17054733625000001	2.7389990130755395	F
43895	0.2000445775	2.594252359081313	F
43896	0.17177807	2.7286822429049433	F
43897	0.17027224375	2.7373761647521655	F
43898	0.1504717625	2.85329384524766	F
43899	0.15455964	2.821910761532764	F
43900	0.15588372	2.8160655571065867	F
43901	0.17018047875	2.7343164408150673	F
43902	0.16844815999999999	2.7407104161591516	F
43903	0.1713610275	2.7352366687791094	F
43904	0.1572842825	2.810630336182397	F
43905	0.1729209875	2.729757983361044	F
43906	0.15132996875000002	2.852413045528861	F
43907	0.17388942	2.72012721882989	F
43908	0.15542363874999998	2.8185519369612777	F
43909	0.17118907875	2.7358775077128348	F
43910	0.18086967	2.685660168134029	F
43911	0.1575007975	2.8081751692633614	F
43912	0.15802496249999998	2.807272648657845	F
43913	0.15054025	2.8497051587908713	F
43914	0.1694167825	2.7429808051764235	F
43915	0.17788866750000004	2.6967514166218156	F
43916	0.196470065	2.6061087191865284	F
43917	0.17492377125000003	2.7233060780048426	F
43918	0.24616125125	2.427834927497164	F
43919	0.19931609625000002	2.596302655144661	F
43920	0.18019187250000002	2.687038856719076	F
43921	0.15086894625	2.8537508531838376	F
43922	0.1696523075	2.7364213430362714	F
43923	0.14930414625	2.85892329296517	F
43924	0.151260505	2.8518912663591616	F
43925	0.1496277225	2.857132092101389	F
43926	0.17263287749999998	2.7264156776176933	F
43927	0.15022865624999998	2.856308453358815	F
43928	0.15035926375000003	2.857326197040554	F
43929	0.15034459125	2.8553979695551623	F
43930	0.15455826625000002	2.822264730150236	F
43931	0.26851944	2.3459680645101253	F
43932	0.17191834	2.7280516038898543	F
43933	0.14978548749999998	2.8580407640718386	F
